瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
192,柳林,2020-10-13 11:00,18.3,,49,1,2.41,,0,,1970,,32.4
192,柳林,2020-10-13 12:00,20.2,,40,1,2.69,,2,,2000,,36.7
192,柳林,2020-10-13 13:00,21.7,,27,1,2.74,,4,,2000,,38
192,柳林,2020-10-13 14:00,22,,28,1,2.21,,9,,2000,,33.4
192,柳林,2020-10-13 15:00,22.1,,22,1,1.64,,8,,2000,,30.2
192,柳林,2020-10-13 16:00,20.8,,30,1,1.15,,9,,2000,,25.8
192,柳林,2020-10-13 17:00,19.3,,35,.3,.44,,6,,2000,,21.9
192,柳林,2020-10-13 18:00,17.7,,41,0,.07,,9,,2000,,19.1
192,柳林,2020-10-13 19:00,16.7,,44,,,,8,,2000,,17.1
192,柳林,2020-10-13 20:00,15,,46,,,,7,,2000,,14.6
192,柳林,2020-10-13 21:00,12,,60,,,,3,,2000,,12.1
192,柳林,2020-10-13 22:00,10.4,,64,,,,3,,2000,,10.8
192,柳林,2020-10-13 23:00,9.1,,68,,,,6,,2000,,10
192,柳林,2020-10-14 00:00,8.1,,71,,,,6,,2000,,9.6
192,柳林,2020-10-14 01:00,7,,76,,,,5,,2000,,8.8
192,柳林,2020-10-14 02:00,7.4,,75,,,,7,,2000,,9.3
192,柳林,2020-10-14 03:00,7.9,,76,,,,10,,2000,,10.6
192,柳林,2020-10-14 04:00,7.8,,78,,,,8,,2000,,10.2
192,柳林,2020-10-14 05:00,7.3,,82,,,,2,,2000,,8.8
192,柳林,2020-10-14 06:00,6.7,,84,,,,4,,1981,,8.3
192,柳林,2020-10-14 07:00,7.4,,84,.1,.02,,8,,926,,9.3
192,柳林,2020-10-14 08:00,10.5,,75,.5,.37,,10,,1981,,12.9
192,柳林,2020-10-14 09:00,12.8,,66,0,.37,,10,,1999,,15.1
192,柳林,2020-10-14 10:00,15,,54,.1,.64,,10,,1999,,19.1
192,柳林,2020-10-14 11:00,16.2,,54,.1,1.13,,10,,2000,,23
192,柳林,2020-10-14 12:00,19.3,,45,1,2.31,,6,,1959,,31
192,柳林,2020-10-14 13:00,19.5,,44,.1,1.3,,9,,2000,,27.7
192,柳林,2020-10-14 14:00,21,,36,.9,1.81,,8,,1970,,29.2
192,柳林,2020-10-14 15:00,21.9,,36,.7,1.7,,6,,1980,,27.9
192,柳林,2020-10-14 16:00,21.2,,33,1,1.48,,6,,1998,,23.7
192,柳林,2020-10-14 17:00,20.1,,36,1,.77,,,,2000,,20.3
192,柳林,2020-10-14 18:00,17.6,,43,.1,.07,,8,,2000,,17.2
192,柳林,2020-10-14 19:00,15.2,,54,,,,6,,1925,,14.8
192,柳林,2020-10-14 20:00,13.1,,64,,,,7,,2000,,13.3
192,柳林,2020-10-14 21:00,11.8,,71,,,,3,,2000,,12
192,柳林,2020-10-14 22:00,11.1,,76,,,,1,,2000,,11.3
192,柳林,2020-10-14 23:00,10.3,,82,,,,3,,2000,,10.6
192,柳林,2020-10-15 00:00,9.2,,87,,,,3,,1998,,10.1
192,柳林,2020-10-15 01:00,8.6,,89,,,,5,,1994,,9.5
192,柳林,2020-10-15 02:00,9.4,,89,,,,9,,1992,,10.9
192,柳林,2020-10-15 03:00,9.8,,89,,,,6,,1899,,11.8
192,柳林,2020-10-15 04:00,10.1,,86,,,,9,,1756,,12
192,柳林,2020-10-15 05:00,9.6,,88,,,,10,,1738,,11.6
192,柳林,2020-10-15 06:00,9.1,,87,,,,8,,1975,,10.4
192,柳林,2020-10-15 07:00,9,,81,0,.01,,9,,980,,10
192,柳林,2020-10-15 08:00,12.1,,58,.5,.41,,8,,1964,,12.5
192,柳林,2020-10-15 09:00,14,,43,1,1.11,,6,,1842,,17.3
192,柳林,2020-10-15 10:00,16,,37,1,1.66,,6,,1643,,22.5
192,柳林,2020-10-15 11:00,18.4,,22,1,2.42,,0,,1723,,30.7
192,柳林,2020-10-15 12:00,19.6,,16,1,2.67,,2,,2000,,29.2
192,柳林,2020-10-15 13:00,21.5,,12,1,2.76,,3,,2000,,30.7
192,柳林,2020-10-15 14:00,21.7,,16,1,2.51,,0,,2000,,29.7
192,柳林,2020-10-15 15:00,22.3,,10,1,2.13,,3,,1998,,27
192,柳林,2020-10-15 16:00,21.5,,16,1,1.27,,2,,2000,,24
192,柳林,2020-10-15 17:00,20.4,,20,1,.7,,2,,2000,,21.2
192,柳林,2020-10-15 18:00,17.5,,26,.1,.07,,7,,2000,,18.6
192,柳林,2020-10-15 19:00,14.4,,44,,,,8,,2000,,17
192,柳林,2020-10-15 20:00,13.1,,51,,,,8,,2000,,16
192,柳林,2020-10-15 21:00,10.8,,61,,,,6,,2000,,14.3
192,柳林,2020-10-15 22:00,9.1,,67,,,,4,,2000,,13
192,柳林,2020-10-15 23:00,9.5,,68,,,,8,,2000,,13.1
192,柳林,2020-10-16 00:00,9,,69,,,,6,,2000,,12.6
192,柳林,2020-10-16 01:00,9.1,,71,,,,8,,2000,,12.5
192,柳林,2020-10-16 02:00,8.3,,75,,,,7,,2000,,12
192,柳林,2020-10-16 03:00,7.3,,80,,,,6,,2000,,11.1
192,柳林,2020-10-16 04:00,6.6,,83,,,,3,,2000,,10.6
192,柳林,2020-10-16 05:00,6.1,,85,,,,2,,2000,,10.1
192,柳林,2020-10-16 06:00,7,,83,,,,9,,2000,,10.6
192,柳林,2020-10-16 07:00,7.8,,81,0,.01,,10,,2000,,11.5
192,柳林,2020-10-16 08:00,10.1,,70,.3,.32,,8,,2000,,12.8
192,柳林,2020-10-16 09:00,12,,69,0,.39,,10,,2000,,14.8
192,柳林,2020-10-16 10:00,13.6,,58,0,.69,,10,,2000,,17
192,柳林,2020-10-16 11:00,14.5,,57,0,.5,,10,,2000,,17.3
192,柳林,2020-10-16 12:00,15.2,,55,0,.71,,10,,2000,,19.3
192,柳林,2020-10-16 13:00,16.2,,56,.1,.92,,10,,2000,,22.5
192,柳林,2020-10-16 14:00,16.4,,61,0,.59,,10,,2000,,20.5
192,柳林,2020-10-16 15:00,16.8,,59,0,.53,,10,,1998,,20.7
192,柳林,2020-10-16 16:00,16.7,,61,0,.46,,10,,2000,,20.2
192,柳林,2020-10-16 17:00,15.6,,70,0,.13,,10,,2000,,17.8
192,柳林,2020-10-16 18:00,14.8,0,74,0,.02,,10,,2000,,16.3
192,柳林,2020-10-16 19:00,14.1,0,76,,,,10,,2000,,15.6
192,柳林,2020-10-16 20:00,14.6,,72,,,,10,,2000,,15.1
192,柳林,2020-10-16 21:00,12.6,,82,,,,9,,1982,,14.5
192,柳林,2020-10-16 22:00,12.3,,84,,,,10,,2000,,14.1
192,柳林,2020-10-16 23:00,11.8,,85,,,,10,,2000,,13.6
192,柳林,2020-10-17 00:00,11.1,,87,,,,10,,1994,,12.8
192,柳林,2020-10-17 01:00,10.6,,88,,,,9,,1998,,12.5
192,柳林,2020-10-17 02:00,9.1,,92,,,,7,,1895,,10.9
192,柳林,2020-10-17 03:00,8.5,,93,,,,8,,1779,,10.3
192,柳林,2020-10-17 04:00,8,,93,,,,7,,1634,,9.6
192,柳林,2020-10-17 05:00,7,,94,,,,1,,1478,,8.8
192,柳林,2020-10-17 06:00,6.5,,95,,,,0,,1508,,8.3
192,柳林,2020-10-17 07:00,6.2,,95,0,.01,,0,,1296,,8.1
192,柳林,2020-10-17 08:00,8.9,,90,.8,.39,,4,,1264,,10.8
192,柳林,2020-10-17 09:00,13.2,,71,1,1.07,,1,,1997,,17.6
192,柳林,2020-10-17 10:00,15.4,,61,1,1.74,,0,,1967,,24.3
192,柳林,2020-10-17 11:00,18.1,,48,1,2.23,,0,,1992,,29.7
192,柳林,2020-10-17 12:00,19.4,,47,1,2.51,,0,,2000,,33.4
192,柳林,2020-10-17 13:00,20.6,,42,1,2.55,,0,,1949,,35.2
192,柳林,2020-10-17 14:00,21.1,,41,1,2.36,,0,,1958,,34
192,柳林,2020-10-17 15:00,21.5,,40,1,1.99,,0,,1998,,29.9
192,柳林,2020-10-17 16:00,21,,42,1,1.5,,7,,2000,,27.2
192,柳林,2020-10-17 17:00,19.3,,52,.5,.44,,6,,2000,,23.2
192,柳林,2020-10-17 18:00,18.5,,56,0,.05,,4,,2000,,20.3
192,柳林,2020-10-17 19:00,16.5,,66,,,,6,,1995,,18.1
192,柳林,2020-10-17 20:00,15,,75,,,,7,,1810,,16.8
192,柳林,2020-10-17 21:00,14.5,,79,,,,8,,1940,,16.5
192,柳林,2020-10-17 22:00,13.6,,84,,,,6,,1803,,15
192,柳林,2020-10-17 23:00,12.8,,86,,,,5,,1557,,14.3
192,柳林,2020-10-18 00:00,11.8,,89,,,,3,,1298,,13.3
192,柳林,2020-10-18 01:00,10.6,,92,,,,5,,1229,,12.1
192,柳林,2020-10-18 02:00,10.1,,92,,,,8,,1172,,11.8
192,柳林,2020-10-18 03:00,9.6,,92,,,,10,,1043,,11.8
192,柳林,2020-10-18 04:00,9.3,,93,,,,5,,1148,,10.8
192,柳林,2020-10-18 05:00,8.2,,93,,,,0,,993,,10
192,柳林,2020-10-18 06:00,7.6,,95,,,,0,,994,,9.3
192,柳林,2020-10-18 07:00,7.5,,95,0,.01,,0,,780,,9.1
192,柳林,2020-10-18 08:00,9.8,,89,.8,.38,,0,,1432,,11.9
192,柳林,2020-10-18 09:00,13.3,,76,1,1.08,,0,,1857,,18.8
192,柳林,2020-10-18 10:00,16.1,,62,1,1.74,,0,,1739,,25.2
192,柳林,2020-10-18 11:00,18.6,,51,1,2.24,,0,,1665,,30.3
192,柳林,2020-10-18 12:00,19.9,,46,1,2.56,,0,,1861,,34.4
192,柳林,2020-10-18 13:00,20.7,,42,1,2.43,,5,,1910,,34.9
192,柳林,2020-10-18 14:00,21,,38,1,1.63,,7,,2000,,29.3
192,柳林,2020-10-18 15:00,21.7,,33,1,1.96,,2,,1993,,28.8
192,柳林,2020-10-18 16:00,21.7,,35,1,1.44,,0,,2000,,24.7
192,柳林,2020-10-18 17:00,19.6,,53,1,.58,,7,,2000,,21.5
192,柳林,2020-10-18 18:00,15.6,,68,.1,.05,,7,,1062,,17.6
192,柳林,2020-10-18 19:00,13.8,,75,,,,6,,1894,,15.6
192,柳林,2020-10-18 20:00,12.7,,78,,,,8,,1628,,14.5
192,柳林,2020-10-18 21:00,11.6,,80,,,,10,,1625,,13.8
192,柳林,2020-10-18 22:00,11.1,,82,,,,10,,1960,,13.1
192,柳林,2020-10-18 23:00,10.3,,84,,,,10,,2000,,12.3
192,柳林,2020-10-19 00:00,9.3,,86,,,,9,,2000,,11.6
192,柳林,2020-10-19 01:00,8.6,,88,,,,9,,2000,,11.3
192,柳林,2020-10-19 02:00,8.6,,87,,,,10,,2000,,11
192,柳林,2020-10-19 03:00,7.7,,90,,,,6,,2000,,10.1
192,柳林,2020-10-19 04:00,7,,90,,,,6,,2000,,9.5
192,柳林,2020-10-19 05:00,6,,92,,,,6,,2000,,8.3
192,柳林,2020-10-19 06:00,5.5,,93,,,,4,,1997,,7.8
192,柳林,2020-10-19 07:00,5.5,,92,0,.01,,5,,1993,,7.8
192,柳林,2020-10-19 08:00,9,,83,.6,.46,,4,,1609,,11.8
192,柳林,2020-10-19 09:00,13,,68,.9,1.03,,5,,1969,,18.3
192,柳林,2020-10-19 10:00,15.5,,60,1,1.61,,3,,1936,,24.4
192,柳林,2020-10-19 11:00,19.3,,45,1,2.27,,1,,1874,,29.4
192,柳林,2020-10-19 12:00,20.1,,42,1,2.36,,2,,1934,,33.4
192,柳林,2020-10-19 13:00,20.4,,36,1,2.19,,6,,2000,,32.5
192,柳林,2020-10-19 14:00,21.8,,28,1,2.2,,5,,1980,,33
192,柳林,2020-10-19 15:00,21.8,,29,1,2,,5,,1844,,28.9
192,柳林,2020-10-19 16:00,21.6,,28,1,1.33,,5,,1999,,24.5
192,柳林,2020-10-19 17:00,20,,36,1,.54,,3,,2000,,21
192,柳林,2020-10-19 18:00,15.4,,59,.2,.09,,2,,2000,,17.1
192,柳林,2020-10-19 19:00,12.8,,70,,,,4,,2000,,14.5
192,柳林,2020-10-19 20:00,11.1,,79,,,,2,,1862,,12.9
192,柳林,2020-10-19 21:00,10.5,,83,,,,0,,1997,,11.8
192,柳林,2020-10-19 22:00,9.3,,86,,,,0,,1558,,11.1
192,柳林,2020-10-19 23:00,8.6,,89,,,,0,,1982,,10.3
192,柳林,2020-10-20 00:00,8,,91,,,,0,,1960,,9.8
192,柳林,2020-10-20 01:00,7.4,,91,,,,0,,1951,,9.1
192,柳林,2020-10-20 02:00,7,,92,,,,3,,1936,,8.8
192,柳林,2020-10-20 03:00,6.2,,94,,,,0,,1715,,8.1
192,柳林,2020-10-20 04:00,6.3,,94,,,,0,,1956,,8
192,柳林,2020-10-20 05:00,5.8,,94,,,,3,,1467,,7.6
192,柳林,2020-10-20 06:00,5.2,,94,,,,3,,238,,7.5
192,柳林,2020-10-20 07:00,5.6,,94,0,.01,,4,,1212,,7.8
192,柳林,2020-10-20 08:00,8.1,,88,.8,.32,,1,,1465,,10
192,柳林,2020-10-20 09:00,11.8,,74,1,1.05,,0,,1932,,17.3
192,柳林,2020-10-20 10:00,15.3,,63,1,1.73,,0,,1884,,24.2
192,柳林,2020-10-20 11:00,18.1,,52,1,2.23,,0,,1830,,29.7
192,柳林,2020-10-20 12:00,20.1,,42,1,2.55,,0,,1798,,33.2
192,柳林,2020-10-20 13:00,21.3,,35,1,2.6,,0,,1957,,35
192,柳林,2020-10-20 14:00,22.3,,28,1,2.42,,0,,1967,,33.9
192,柳林,2020-10-20 15:00,23,,23,1,2.04,,0,,1996,,29
192,柳林,2020-10-20 16:00,22.8,,23,1,1.45,,0,,2000,,24.2
192,柳林,2020-10-20 17:00,21.4,,32,1,.71,,1,,2000,,21.1
192,柳林,2020-10-20 18:00,16.6,,52,.2,.08,,4,,2000,,17.3
192,柳林,2020-10-20 19:00,13.5,,66,,,,0,,2000,,14.8
192,柳林,2020-10-20 20:00,11.8,,74,,,,0,,1925,,13.3
192,柳林,2020-10-20 21:00,10.6,,81,,,,0,,1635,,12.3
192,柳林,2020-10-20 22:00,10,,85,,,,0,,1413,,11.5
192,柳林,2020-10-20 23:00,9.3,,89,,,,1,,1298,,10.8
192,柳林,2020-10-21 00:00,8.8,,91,,,,0,,1168,,10.3
192,柳林,2020-10-21 01:00,8.8,,91,,,,7,,1242,,10.3
192,柳林,2020-10-21 02:00,8.8,,89,,,,8,,1446,,10.6
192,柳林,2020-10-21 03:00,8.6,,90,,,,9,,1308,,10.6
192,柳林,2020-10-21 04:00,8.6,,90,,,,10,,1221,,11
192,柳林,2020-10-21 05:00,9.1,,90,,,,10,,1338,,11.3
192,柳林,2020-10-21 06:00,9.1,,91,,,,9,,1230,,11.1
192,柳林,2020-10-21 07:00,9.1,,92,0,0,,10,,991,,11.3
192,柳林,2020-10-21 08:00,10.8,,88,0,.18,,10,,1048,,13.1
192,柳林,2020-10-21 09:00,12.6,,81,.2,.47,,10,,987,,15.8
192,柳林,2020-10-21 10:00,14.7,,74,.2,.81,,9,,1752,,19.6
192,柳林,2020-10-21 11:00,16.9,,64,.6,1.45,,9,,1941,,24.1
192,柳林,2020-10-21 12:00,17.6,,64,0,.86,,10,,1969,,23.2
192,柳林,2020-10-21 13:00,17.8,,66,0,.64,,10,,2000,,21.9
192,柳林,2020-10-21 14:00,17.7,,67,0,.46,,10,,2000,,20.6
192,柳林,2020-10-21 15:00,17.5,0,71,0,.16,,10,,1916,,19
192,柳林,2020-10-21 16:00,15.6,.8,87,0,.11,,10,,672,,17.6
192,柳林,2020-10-21 17:00,15.1,.8,93,0,.08,,10,,484,,16.7
192,柳林,2020-10-21 18:00,14.8,1.2,93,0,.01,,10,,355,,15.8
192,柳林,2020-10-21 19:00,14.3,3.4,96,,,,10,,265,,15.6
192,柳林,2020-10-21 20:00,14.1,5.7,96,,,,10,,159,,15.3
192,柳林,2020-10-21 21:00,13.5,5.8,94,,,,10,,262,,14.8
192,柳林,2020-10-21 22:00,13.1,5.4,96,,,,10,,303,,14.6
192,柳林,2020-10-21 23:00,13.3,2.8,96,,,,10,,463,,14.6
192,柳林,2020-10-22 00:00,13.3,1.7,96,,,,10,,385,,14.6
192,柳林,2020-10-22 01:00,13.3,.8,96,,,,10,,814,,14.7
192,柳林,2020-10-22 02:00,13.5,0,96,,,,10,,1011,,14.6
192,柳林,2020-10-22 03:00,13.3,,96,,,,10,,685,,14.6
192,柳林,2020-10-22 04:00,13.4,,96,,,,10,,836,,14.8
192,柳林,2020-10-22 05:00,13.3,,97,,,,9,,477,,14.6
192,柳林,2020-10-22 06:00,13,,96,,,,9,,576,,14.1
192,柳林,2020-10-22 07:00,12.6,,97,0,0,,8,,426,,13.6
192,柳林,2020-10-22 08:00,13.5,,96,.1,.24,,8,,1024,,14.9
192,柳林,2020-10-22 09:00,14.6,,88,.3,.69,,9,,1391,,17.1
192,柳林,2020-10-22 10:00,15.1,,87,0,.73,,10,,1432,,18.3
192,柳林,2020-10-22 11:00,15.2,,87,0,.61,,10,,1685,,18.1
192,柳林,2020-10-22 12:00,16,,83,0,.93,,10,,1774,,19.8
192,柳林,2020-10-22 13:00,16.8,,79,.1,1.15,,10,,1980,,21.1
192,柳林,2020-10-22 14:00,17.8,,74,.3,1.16,,10,,1976,,21.2
192,柳林,2020-10-22 15:00,18.4,,74,.4,.99,,9,,2000,,21
192,柳林,2020-10-22 16:00,18.3,,76,.1,.6,,10,,2000,,20.1
192,柳林,2020-10-22 17:00,17.3,,86,0,.29,,9,,2000,,18.7
192,柳林,2020-10-22 18:00,16.1,,91,0,.05,,9,,1840,,17
192,柳林,2020-10-22 19:00,14.8,,94,,,,7,,1040,,16
192,柳林,2020-10-22 20:00,15.8,,55,,,,7,,1035,,15.1
192,柳林,2020-10-22 21:00,14.8,,48,,,,6,,1716,,13.6
192,柳林,2020-10-22 22:00,12.1,,53,,,,6,,2000,,12.3
192,柳林,2020-10-22 23:00,12.6,,40,,,,7,,2000,,11.6
192,柳林,2020-10-23 00:00,11.8,,45,,,,8,,2000,,11
192,柳林,2020-10-23 01:00,10.9,,47,,,,6,,2000,,10
192,柳林,2020-10-23 02:00,10.8,,51,,,,4,,2000,,9.3
192,柳林,2020-10-23 03:00,9.5,,59,,,,0,,2000,,8.8
192,柳林,2020-10-23 04:00,7.4,,77,,,,0,,2000,,8.3
192,柳林,2020-10-23 05:00,6.2,,87,,,,0,,2000,,7.7
192,柳林,2020-10-23 06:00,6.3,,82,,,,0,,2000,,7.3
192,柳林,2020-10-23 07:00,8.4,,72,0,0,,0,,2000,,7.4
192,柳林,2020-10-23 08:00,10.2,,64,.8,.4,,0,,2000,,9.1
192,柳林,2020-10-23 09:00,12.6,,43,1,1.17,,0,,2000,,14.3
192,柳林,2020-10-23 10:00,13.8,,38,1,1.85,,0,,1995,,17.6
192,柳林,2020-10-23 11:00,15.1,,33,1,2.34,,0,,1988,,20.5
192,柳林,2020-10-23 12:00,16.3,,31,1,2.63,,0,,2000,,22.8
192,柳林,2020-10-23 13:00,17.1,,28,1,2.68,,0,,2000,,22.2
192,柳林,2020-10-23 14:00,17.7,,27,1,2.48,,0,,1984,,21.9
192,柳林,2020-10-23 15:00,17.3,,27,1,2.05,,0,,2000,,18
192,柳林,2020-10-23 16:00,16.8,,28,1,1.42,,0,,2000,,15.5
192,柳林,2020-10-23 17:00,15.6,,33,1,.69,,0,,2000,,14
192,柳林,2020-10-23 18:00,13.4,,41,.2,.06,,0,,2000,,12.1
192,柳林,2020-10-23 19:00,12.1,,45,,,,0,,2000,,10.8
192,柳林,2020-10-23 20:00,9.4,,56,,,,0,,2000,,9.8
192,柳林,2020-10-23 21:00,8.9,,58,,,,0,,2000,,9
192,柳林,2020-10-23 22:00,7.9,,66,,,,0,,2000,,8.3
192,柳林,2020-10-23 23:00,6.1,,76,,,,0,,2000,,7.6
192,柳林,2020-10-24 00:00,4.8,,84,,,,0,,2000,,7
192,柳林,2020-10-24 01:00,4.1,,90,,,,0,,2000,,6.6
192,柳林,2020-10-24 02:00,3.4,,92,,,,0,,2000,,6.1
192,柳林,2020-10-24 03:00,3.4,,92,,,,0,,1137,,5.9
192,柳林,2020-10-24 04:00,3.2,,94,,,,0,,1990,,5.5
192,柳林,2020-10-24 05:00,2.9,,95,,,,0,,1919,,5.1
192,柳林,2020-10-24 06:00,2.8,,95,,,,0,,1942,,5
192,柳林,2020-10-24 07:00,2.5,,94,0,0,,0,,1678,,4.9
192,柳林,2020-10-24 08:00,6.1,,94,.8,.35,,0,,1914,,6.7
192,柳林,2020-10-24 09:00,9.3,,76,1,1.11,,0,,1944,,13.3
192,柳林,2020-10-24 10:00,12.1,,53,1,1.76,,0,,2000,,18.2
192,柳林,2020-10-24 11:00,14.2,,41,1,2.26,,0,,1979,,21
192,柳林,2020-10-24 12:00,15.2,,35,1,2.56,,0,,1991,,22.6
192,柳林,2020-10-24 13:00,16.8,,30,1,2.63,,0,,1995,,23.7
192,柳林,2020-10-24 14:00,17.7,,28,1,2.4,,0,,1996,,22.6
192,柳林,2020-10-24 15:00,18.3,,24,1,1.98,,0,,2000,,18.9
192,柳林,2020-10-24 16:00,17.4,,25,1,1.41,,0,,2000,,15.8
192,柳林,2020-10-24 17:00,16,,28,1,.67,,0,,2000,,13.8
192,柳林,2020-10-24 18:00,14,,34,.2,.05,,0,,2000,,11.8
192,柳林,2020-10-24 19:00,9.6,,58,,,,0,,2000,,10.1
192,柳林,2020-10-24 20:00,8.3,,64,,,,0,,2000,,8.8
192,柳林,2020-10-24 21:00,7.5,,69,,,,0,,2000,,8.1
192,柳林,2020-10-24 22:00,6.5,,68,,,,0,,2000,,7.4
192,柳林,2020-10-24 23:00,5.7,,74,,,,0,,2000,,6.8
192,柳林,2020-10-25 00:00,4.7,,83,,,,0,,2000,,6.5
192,柳林,2020-10-25 01:00,4.3,,87,,,,0,,2000,,6.1
192,柳林,2020-10-25 02:00,4,,91,,,,0,,2000,,5.9
192,柳林,2020-10-25 03:00,3.5,,92,,,,0,,1998,,5.6
192,柳林,2020-10-25 04:00,3.3,,94,,,,0,,1984,,5.3
192,柳林,2020-10-25 05:00,3.3,,93,,,,0,,1999,,5.1
192,柳林,2020-10-25 06:00,2.7,,94,,,,0,,1959,,4.9
192,柳林,2020-10-25 07:00,2.5,,94,0,0,,0,,1953,,4.6
192,柳林,2020-10-25 08:00,5.7,,91,.8,.31,,0,,1998,,6.4
192,柳林,2020-10-25 09:00,10,,81,1,1.11,,0,,2000,,13.3
192,柳林,2020-10-25 10:00,13.5,,63,1,1.75,,0,,1953,,18.7
192,柳林,2020-10-25 11:00,16.2,,46,1,2.18,,6,,1933,,21.7
192,柳林,2020-10-25 12:00,18.2,,39,1,2.58,,0,,2000,,24.2
192,柳林,2020-10-25 13:00,19.5,,31,1,2.63,,0,,2000,,24.8
192,柳林,2020-10-25 14:00,20.9,,31,1,2.25,,3,,2000,,23.5
192,柳林,2020-10-25 15:00,20.3,,38,1,1.92,,2,,2000,,20.7
192,柳林,2020-10-25 16:00,19.6,,40,.9,.93,,8,,2000,,19.1
192,柳林,2020-10-25 17:00,18.3,,46,.4,.38,,8,,1992,,17.2
192,柳林,2020-10-25 18:00,14.8,,66,0,.06,,5,,2000,,14.8
192,柳林,2020-10-25 19:00,12.1,,78,,,,6,,1678,,13.1
192,柳林,2020-10-25 20:00,10.8,,85,,,,6,,1415,,11.8
192,柳林,2020-10-25 21:00,9.8,,88,,,,5,,1340,,10.8
192,柳林,2020-10-25 22:00,9,,91,,,,0,,1507,,9.8
192,柳林,2020-10-25 23:00,7.6,,93,,,,5,,865,,9
192,柳林,2020-10-26 00:00,6.8,,94,,,,0,,978,,8.3
192,柳林,2020-10-26 01:00,6.1,,94,,,,1,,1344,,7.7
192,柳林,2020-10-26 02:00,5.7,,95,,,,7,,1194,,7.5
192,柳林,2020-10-26 03:00,5,,95,,,,1,,743,,6.9
192,柳林,2020-10-26 04:00,5,,96,,,,4,,917,,6.5
192,柳林,2020-10-26 05:00,5.1,,96,,,,0,,1138,,6.3
192,柳林,2020-10-26 06:00,4.6,,95,,,,0,,1044,,6.1
192,柳林,2020-10-26 07:00,3.9,,95,0,0,,0,,649,,6
192,柳林,2020-10-26 08:00,6.5,,95,.8,.37,,1,,1237,,7.5
192,柳林,2020-10-26 09:00,10.7,,82,1,1.07,,1,,1785,,14
192,柳林,2020-10-26 10:00,13.7,,65,1,1.68,,0,,1989,,19
192,柳林,2020-10-26 11:00,16.3,,48,1,2.18,,2,,1954,,22.2
192,柳林,2020-10-26 12:00,18.6,,42,1,2.37,,5,,1920,,23.3
192,柳林,2020-10-26 13:00,19.1,,41,.9,2.24,,6,,1995,,24.3
192,柳林,2020-10-26 14:00,20.2,,38,1,2.24,,0,,1993,,23.8
192,柳林,2020-10-26 15:00,21,,31,1,1.9,,0,,1986,,20.9
192,柳林,2020-10-26 16:00,20.8,,30,1,1.3,,0,,2000,,18.3
192,柳林,2020-10-26 17:00,17.3,,53,.6,.42,,5,,2000,,16.7
192,柳林,2020-10-26 18:00,14.9,,64,0,.04,,6,,2000,,14.6
192,柳林,2020-10-26 19:00,12,,78,,,,6,,2000,,12.8
192,柳林,2020-10-26 20:00,10.7,,85,,,,4,,1784,,11.6
192,柳林,2020-10-26 21:00,9.1,,89,,,,3,,1876,,10.5
192,柳林,2020-10-26 22:00,8.4,,92,,,,0,,1676,,9.8
192,柳林,2020-10-26 23:00,7.5,,92,,,,0,,1414,,9.1
192,柳林,2020-10-27 00:00,6.9,,94,,,,0,,1455,,8.6
192,柳林,2020-10-27 01:00,6.5,,94,,,,0,,1390,,8.1
192,柳林,2020-10-27 02:00,6.3,,95,,,,0,,1292,,7.6
192,柳林,2020-10-27 03:00,5.8,,96,,,,0,,1005,,7.4
192,柳林,2020-10-27 04:00,5.7,,95,,,,0,,977,,7.1
192,柳林,2020-10-27 05:00,5.4,,96,,,,1,,910,,6.9
192,柳林,2020-10-27 06:00,5.1,,95,,,,3,,906,,6.6
192,柳林,2020-10-27 07:00,5.1,,95,0,.01,,5,,747,,6.8
192,柳林,2020-10-27 08:00,6.8,,94,.7,.28,,4,,1141,,8.4
192,柳林,2020-10-27 09:00,10.1,,85,1,.91,,6,,1243,,13.3
192,柳林,2020-10-27 10:00,13.4,,72,1,1.4,,6,,1458,,17.9
192,柳林,2020-10-27 11:00,16,,60,1,1.82,,6,,1298,,20.7
192,柳林,2020-10-27 12:00,18.1,,51,1,2.23,,2,,1124,,23.3
192,柳林,2020-10-27 13:00,19.3,,47,1,2.27,,0,,1612,,24.3
192,柳林,2020-10-27 14:00,20.7,,38,1,2.11,,0,,1856,,23.6
192,柳林,2020-10-27 15:00,21.5,,25,1,1.76,,0,,1995,,21.1
192,柳林,2020-10-27 16:00,20.8,,33,1,1.2,,2,,1987,,18.6
192,柳林,2020-10-27 17:00,18.2,,51,1,.47,,3,,2000,,17
192,柳林,2020-10-27 18:00,14.3,,64,0,.04,,6,,2000,,14.6
192,柳林,2020-10-27 19:00,11.8,,74,,,,4,,1973,,12.7
192,柳林,2020-10-27 20:00,10.7,,81,,,,5,,1951,,11.6
192,柳林,2020-10-27 21:00,9.3,,85,,,,6,,1948,,10.8
192,柳林,2020-10-27 22:00,8.7,,88,,,,6,,1641,,10.1
192,柳林,2020-10-27 23:00,9,,89,,,,4,,1464,,10.5
192,柳林,2020-10-28 00:00,9.5,,89,,,,10,,1455,,11
192,柳林,2020-10-28 01:00,9.8,,88,,,,9,,1364,,11.1
192,柳林,2020-10-28 02:00,9.8,,90,,,,9,,1262,,11.1
